creationTime,Cpu_Utilization,Auth_count,Active_count,Disconnect_count,Memory_total,temp_avg,temp_min,temp_max,Link_Down,Down_Time
2018-01-01 00:00:00,30.0,6.0,12780.0,1.0,24.99574421686358,45.36363636363637,31.0,59.0,0,0
2018-01-01 00:15:00,33.0,,,,24.9930739215623,45.18181818181818,31.0,59.0,0,0
2018-01-01 00:30:00,29.0,,,,25.04492215532885,45.0,31.0,59.0,0,0
2018-01-01 00:45:00,30.0,5.0,12812.0,0.0,25.048037499847016,45.09090909090909,32.0,59.0,0,0
2018-01-01 01:00:00,15.0,7.0,12954.0,3.0,24.98790022441607,45.27272727272727,31.0,59.0,0,0
2018-01-01 01:15:00,15.0,,,,24.97738593666727,45.27272727272727,31.0,59.0,0,0
2018-01-01 01:30:00,15.0,,,,25.031236891909785,45.45454545454545,31.0,59.0,0,0
2018-01-01 01:45:00,80.0,0.0,12285.0,1.0,25.06194528787452,45.27272727272727,32.0,59.0,0,0
2018-01-01 02:00:00,25.0,3.0,13501.0,1.0,24.93304790843557,45.45454545454545,31.0,59.0,0,0
2018-01-01 02:15:00,23.0,,,,24.95624609886546,45.63636363636363,31.0,60.0,0,0
2018-01-01 02:30:00,32.0,,,,25.02061134185677,46.0,32.0,60.0,0,0
2018-01-01 02:45:00,28.0,0.0,14026.0,1.0,24.95891639416673,45.81818181818182,32.0,60.0,0,0
2018-01-01 03:00:00,19.0,2.0,14464.0,2.0,24.954132115085287,45.81818181818182,32.0,60.0,0,0
2018-01-01 03:15:00,26.0,,,,24.954521533150054,45.90909090909091,32.0,60.0,0,0
2018-01-01 03:30:00,41.0,,,,25.00086228285771,45.81818181818182,31.0,60.0,0,0
2018-01-01 03:45:00,41.0,3.0,15395.0,1.0,24.936552671018504,46.27272727272727,32.0,60.0,0,0
2018-01-01 04:00:00,42.0,2.0,16179.0,3.0,24.92576022750916,42.36363636363637,30.0,56.0,0,0
2018-01-01 04:15:00,40.0,,,,24.922311096078328,40.54545454545455,30.0,53.0,0,0
2018-01-01 04:30:00,44.0,,,,24.96881873924233,39.90909090909091,29.0,52.0,0,0
2018-01-01 04:45:00,46.0,3.0,18024.0,5.0,24.90923777533248,37.72727272727273,27.0,50.0,0,0
2018-01-01 05:00:00,49.0,3.0,19417.0,3.0,25.023504161766486,37.09090909090909,26.0,50.0,0,0
2018-01-01 05:15:00,44.0,,,,25.095935921813755,41.72727272727273,27.0,55.0,0,0
2018-01-01 05:30:00,49.0,,,,25.100497676286768,42.09090909090909,28.0,56.0,0,0
2018-01-01 05:45:00,45.0,8.0,20461.0,8.0,25.05933062372535,42.09090909090909,28.0,56.0,0,0
2018-01-01 06:00:00,49.0,6.0,20883.0,1.0,25.133375687183808,42.18181818181818,28.0,56.0,0,0
2018-01-01 06:15:00,47.0,,,,25.0800810434624,42.0,28.0,56.0,0,0
2018-01-01 06:30:00,45.0,,,,25.136880449766746,41.72727272727273,28.0,56.0,0,0
2018-01-01 06:45:00,45.0,4.0,21172.0,8.0,25.065505681609558,41.54545454545455,27.0,56.0,0,0
2018-01-01 07:00:00,48.0,3.0,21448.0,1.0,25.117520808832445,41.45454545454545,27.0,56.0,0,0
2018-01-01 07:15:00,44.0,,,,25.11969042376473,41.27272727272727,28.0,56.0,0,0
2018-01-01 07:30:00,43.0,,,,25.18088469108577,41.45454545454545,27.0,56.0,0,0
2018-01-01 07:45:00,23.0,4.0,21516.0,4.0,25.12669994893061,41.90909090909091,27.0,56.0,0,0
2018-01-01 08:00:00,36.0,5.0,21347.0,5.0,25.120969940263272,43.0,29.0,57.0,0,0
2018-01-01 08:15:00,45.0,,,,25.12764567851648,42.63636363636363,29.0,57.0,0,0
2018-01-01 08:30:00,44.0,,,,25.149008040926727,41.81818181818182,27.0,56.0,0,0
2018-01-01 08:45:00,44.0,6.0,21372.0,3.0,25.12325081749978,42.36363636363637,29.0,57.0,0,0
2018-01-01 09:00:00,45.0,2.0,21238.0,4.0,25.088926396647892,41.90909090909091,28.0,56.0,0,0
2018-01-01 09:15:00,42.0,,,,25.09031717545064,41.54545454545455,28.0,56.0,0,0
2018-01-01 09:30:00,44.0,,,,25.09170795425339,42.0,28.0,56.0,0,0
2018-01-01 09:45:00,41.0,5.0,21169.0,2.0,25.1499537705126,41.81818181818182,28.0,56.0,0,0
2018-01-01 10:00:00,46.0,6.0,21169.0,3.0,25.042975065005002,42.27272727272727,28.0,56.0,0,0
2018-01-01 10:15:00,44.0,,,,25.1773383037941,42.0,28.0,56.0,0,0
2018-01-01 10:30:00,44.0,,,,25.171830816671328,41.54545454545455,27.0,56.0,0,0
2018-01-01 10:45:00,44.0,5.0,21088.0,2.0,25.115532059416328,41.81818181818182,27.0,56.0,0,0
2018-01-01 11:00:00,42.0,3.0,21087.0,5.0,25.13656186214804,41.27272727272727,27.0,56.0,0,0
2018-01-01 11:15:00,39.0,,,,25.136394967113336,41.54545454545455,27.0,56.0,0,0
2018-01-01 11:30:00,44.0,,,,25.151638046949802,42.27272727272727,28.0,57.0,0,0
2018-01-01 11:45:00,43.0,4.0,20783.0,3.0,25.09066572760393,41.63636363636363,28.0,56.0,0,0
2018-01-01 12:00:00,36.0,7.0,20163.0,7.0,25.06635468421513,41.36363636363637,27.0,56.0,0,0
2018-01-01 12:15:00,39.0,,,,25.00382467787868,42.27272727272727,29.0,56.0,0,0
2018-01-01 12:30:00,44.0,,,,25.094281786689233,43.72727272727273,29.0,58.0,0,0
2018-01-01 12:45:00,42.0,5.0,19309.0,3.0,24.91898636856988,44.09090909090909,30.0,58.0,0,0
2018-01-01 13:00:00,32.0,6.0,18870.0,3.0,24.8832151994646,44.36363636363637,30.0,59.0,0,0
2018-01-01 13:15:00,27.0,,,,24.898402647622827,44.36363636363637,30.0,59.0,0,0
2018-01-01 13:30:00,34.0,,,,25.009220950667487,44.54545454545455,30.0,58.0,0,0
2018-01-01 13:45:00,20.0,3.0,18386.0,6.0,24.95737222655222,44.45454545454545,30.0,59.0,0,0
2018-01-01 14:00:00,17.0,3.0,18187.0,4.0,24.90830508634871,44.36363636363637,30.0,59.0,0,0
2018-01-01 14:15:00,15.0,,,,24.91036345844341,44.36363636363637,30.0,58.0,0,0
2018-01-01 14:30:00,24.0,,,,24.973115991492804,44.63636363636363,30.0,59.0,0,0
2018-01-01 14:45:00,18.0,6.0,17776.0,6.0,24.979068581063977,44.45454545454545,30.0,59.0,0,0
2018-01-01 15:00:00,18.0,3.0,17485.0,6.0,24.924104482967525,44.27272727272727,30.0,59.0,0,0
2018-01-01 15:15:00,31.0,4.0,17301.0,2.0,24.92399321961105,44.63636363636363,30.0,59.0,0,0
2018-01-01 15:30:00,21.0,,,,24.973115991492804,44.54545454545455,30.0,59.0,0,0
2018-01-01 15:45:00,21.0,,,,24.914313307598118,44.36363636363637,31.0,59.0,0,0
2018-01-01 16:00:00,24.0,4.0,16598.0,3.0,24.967830982060452,44.45454545454545,30.0,59.0,0,0
2018-01-01 16:15:00,13.0,1.0,16296.0,2.0,24.90869450809636,44.45454545454545,30.0,59.0,0,0
2018-01-01 16:30:00,14.0,,,,24.95258790222399,44.45454545454545,30.0,58.0,0,0
2018-01-01 16:45:00,12.0,7.0,15838.0,4.0,24.95637085634399,44.81818181818182,31.0,59.0,0,0
2018-01-01 17:00:00,13.0,6.0,15396.0,1.0,24.89295074315577,44.63636363636363,31.0,59.0,0,0
2018-01-01 17:15:00,12.0,4.0,15154.0,1.0,24.89384085000753,44.36363636363637,30.0,59.0,0,0
2018-01-01 17:30:00,12.0,,,,24.945633942444573,44.45454545454545,30.0,59.0,0,0
2018-01-01 17:45:00,12.0,9.0,14643.0,2.0,24.95831796508223,44.36363636363637,30.0,58.0,0,0
2018-01-01 18:00:00,13.0,5.0,14141.0,1.0,24.91436893927636,44.45454545454545,30.0,58.0,0,0
2018-01-01 18:15:00,12.0,,,,24.91848568346577,44.72727272727273,31.0,59.0,0,0
2018-01-01 18:30:00,12.0,,,,24.987357701121034,44.27272727272727,31.0,58.0,0,0
2018-01-01 18:45:00,11.0,2.0,13651.0,1.0,24.99815024669868,44.54545454545455,30.0,59.0,0,0
2018-01-01 19:00:00,12.0,3.0,13431.0,0.0,24.952643533902226,44.54545454545455,31.0,58.0,0,0
2018-01-01 19:15:00,11.0,,,,24.96799787709516,44.27272727272727,30.0,58.0,0,0
2018-01-01 19:30:00,20.0,,,,25.030416620075137,44.45454545454545,30.0,58.0,0,0
2018-01-01 19:45:00,10.0,3.0,13184.0,4.0,24.98880412475515,44.36363636363637,31.0,58.0,0,0
2018-01-01 20:00:00,11.0,4.0,13094.0,2.0,24.995702452856325,44.36363636363637,31.0,58.0,0,0
2018-01-01 20:15:00,14.0,,,,25.00193320081868,43.90909090909091,30.0,58.0,0,0
2018-01-01 20:30:00,,,,,,0.0,0.0,0.0,0,0
2018-01-01 20:45:00,29.0,5.0,12993.0,1.0,25.07052706008277,44.18181818181818,30.0,58.0,0,0
2018-01-01 21:00:00,30.0,1.0,12917.0,2.0,25.009944162484555,44.27272727272727,30.0,58.0,0,0
2018-01-01 21:15:00,22.0,2.0,12906.0,4.0,25.012058166257496,43.90909090909091,30.0,58.0,0,0
2018-01-01 21:30:00,32.0,,,,25.06819052959689,44.27272727272727,30.0,58.0,0,0
2018-01-01 21:45:00,34.0,4.0,12872.0,1.0,25.07264106385571,44.09090909090909,30.0,58.0,0,0
2018-01-01 22:00:00,29.0,4.0,12842.0,4.0,25.020347286314554,44.27272727272727,31.0,58.0,0,0
2018-01-01 22:15:00,30.0,2.0,12833.0,2.0,25.01828891421984,44.36363636363637,31.0,58.0,0,0
2018-01-01 22:30:00,34.0,,,,25.133239129467267,44.27272727272727,31.0,58.0,0,0
2018-01-01 22:45:00,22.0,4.0,12823.0,2.0,25.08162639727313,43.81818181818182,30.0,58.0,0,0
2018-01-01 23:00:00,14.0,3.0,12812.0,1.0,25.02504841395279,44.0,30.0,58.0,0,0
2018-01-01 23:15:00,23.0,5.0,12813.0,5.0,25.025104046188112,44.18181818181818,30.0,58.0,0,0
2018-01-01 23:30:00,27.0,,,,25.07951237233097,43.81818181818182,30.0,58.0,0,0
2018-01-01 23:45:00,15.0,5.0,12816.0,2.0,25.026439219835787,44.09090909090909,30.0,58.0,0,0
2018-01-02 00:00:00,15.0,2.0,12823.0,2.0,25.026105426423868,44.18181818181818,30.0,58.0,0,0
2018-01-02 00:15:00,21.0,,,,25.024380827128947,44.0,30.0,58.0,0,0
2018-01-02 00:30:00,26.0,,,,25.078121566447983,44.36363636363637,31.0,58.0,0,0
2018-01-02 00:45:00,23.0,4.0,12904.0,0.0,25.08101444268461,44.36363636363637,30.0,58.0,0,0
2018-01-02 01:00:00,28.0,2.0,13013.0,2.0,25.01820564900844,44.54545454545455,31.0,58.0,0,0
2018-01-02 01:15:00,21.0,1.0,13113.0,3.0,25.018650706891,45.09090909090909,31.0,59.0,0,0
2018-01-02 01:30:00,23.0,,,,25.071946388327465,45.27272727272727,32.0,59.0,0,0
2018-01-02 01:45:00,24.0,4.0,13339.0,3.0,25.067829602913793,45.36363636363637,31.0,59.0,0,0
2018-01-02 02:00:00,39.0,4.0,13677.0,2.0,25.003463106648674,45.54545454545455,32.0,59.0,0,0
2018-01-02 02:15:00,35.0,3.0,13675.0,0.0,25.00318494547206,45.72727272727273,32.0,60.0,0,0
2018-01-02 02:30:00,38.0,,,,25.05431096973106,45.63636363636363,31.0,60.0,0,0
2018-01-02 02:45:00,42.0,2.0,14209.0,2.0,25.05475602761361,45.81818181818182,32.0,59.0,0,0
2018-01-02 03:00:00,42.0,4.0,14663.0,1.0,24.997510457469435,45.63636363636363,31.0,60.0,0,0
2018-01-02 03:15:00,43.0,1.0,14860.0,2.0,24.992002866172772,45.81818181818182,31.0,60.0,0,0
2018-01-02 03:30:00,22.0,,,,25.046244295609668,45.81818181818182,32.0,60.0,0,0
2018-01-02 03:45:00,24.0,4.0,15650.0,5.0,24.977816646166183,46.0,31.0,60.0,0,0
2018-01-02 04:00:00,27.0,4.0,16395.0,4.0,24.97742722051895,46.18181818181818,32.0,60.0,0,0
2018-01-02 04:15:00,30.0,,,,24.959847434157854,46.18181818181818,31.0,60.0,0,0
2018-01-02 04:30:00,33.0,,,,25.013087483359012,46.54545454545455,33.0,60.0,0,0
2018-01-02 04:45:00,37.0,4.0,18304.0,3.0,25.004742648061022,40.45454545454545,30.0,53.0,0,0
2018-01-02 05:00:00,46.0,4.0,19720.0,3.0,25.045632341021147,40.72727272727273,30.0,53.0,0,0
2018-01-02 05:15:00,44.0,8.0,20187.0,6.0,25.04424153513816,41.0,31.0,53.0,0,0
2018-01-02 05:30:00,47.0,,,,25.08835789774684,38.09090909090909,28.0,51.0,0,0
2018-01-02 05:45:00,46.0,12.0,20923.0,2.0,25.096313307397583,37.27272727272727,27.0,50.0,0,0
2018-01-02 06:00:00,51.0,1.0,21165.0,1.0,25.11717539564255,42.36363636363637,29.0,56.0,0,0
2018-01-02 06:15:00,46.0,,,,25.05909534196857,42.18181818181818,28.0,56.0,0,0
2018-01-02 06:30:00,37.0,,,,25.10538136175473,42.36363636363637,29.0,56.0,0,0
2018-01-02 06:45:00,41.0,5.0,21393.0,5.0,25.12837145441659,42.18181818181818,28.0,56.0,0,0
2018-01-02 07:00:00,43.0,4.0,21481.0,8.0,25.071237116957946,42.27272727272727,28.0,56.0,0,0
2018-01-02 07:15:00,42.0,,,,25.073740568940053,42.27272727272727,28.0,56.0,0,0
2018-01-02 07:30:00,46.0,,,,25.12992915787213,42.0,28.0,56.0,0,0
2018-01-02 07:45:00,38.0,7.0,21458.0,3.0,25.16191771097703,42.81818181818182,28.0,57.0,0,0
2018-01-02 08:00:00,34.0,3.0,21290.0,4.0,25.064338715940536,42.27272727272727,28.0,56.0,0,0
2018-01-02 08:15:00,40.0,5.0,21564.0,3.0,25.05910928291121,42.36363636363637,28.0,56.0,0,0
2018-01-02 08:30:00,38.0,,,,25.11980408541111,42.27272727272727,28.0,57.0,0,0
2018-01-02 08:45:00,38.0,3.0,21549.0,8.0,25.168704847461893,42.72727272727273,29.0,57.0,0,0
2018-01-02 09:00:00,41.0,4.0,21490.0,4.0,25.05643893413028,43.0,29.0,57.0,0,0
2018-01-02 09:15:00,39.0,,,,25.05849732798225,42.0,28.0,56.0,0,0
2018-01-02 09:30:00,44.0,,,,25.120972363002767,41.90909090909091,27.0,56.0,0,0
2018-01-02 09:45:00,,,,,,0.0,0.0,0.0,0,0
2018-01-02 10:00:00,,4.0,21408.0,4.0,,0.0,0.0,0.0,0,0
2018-01-02 10:15:00,24.0,8.0,21407.0,4.0,25.17773128154004,41.54545454545455,27.0,56.0,0,0
2018-01-02 10:30:00,35.0,,,,25.18129174856205,41.81818181818182,27.0,56.0,0,0
2018-01-02 10:45:00,41.0,,,,25.070861638582553,42.0,28.0,56.0,0,0
2018-01-02 11:00:00,39.0,,,,25.07486716398232,41.81818181818182,27.0,56.0,0,0
2018-01-02 11:15:00,38.0,,,,25.076035442223912,41.81818181818182,28.0,56.0,0,0
2018-01-02 11:30:00,41.0,,,,25.12910865377073,41.81818181818182,28.0,56.0,0,0
2018-01-02 11:45:00,39.0,,,,25.164657691693602,41.90909090909091,28.0,56.0,0,0
2018-01-02 12:00:00,44.0,6.0,20560.0,5.0,25.05223875615016,41.45454545454545,27.0,56.0,0,0
2018-01-02 12:15:00,27.0,1.0,20164.0,1.0,25.011460259602696,41.27272727272727,27.0,55.0,0,0
2018-01-02 12:30:00,36.0,,,,25.11749547709172,41.18181818181818,27.0,55.0,0,0
2018-01-02 12:45:00,45.0,4.0,19622.0,3.0,24.985257433035365,43.36363636363637,29.0,57.0,0,0
2018-01-02 13:00:00,41.0,3.0,19161.0,1.0,24.933296838526047,44.0,30.0,58.0,0,0
2018-01-02 13:15:00,44.0,,,,24.939416394624576,44.27272727272727,30.0,59.0,0,0
2018-01-02 13:30:00,50.0,,,,25.000500690953515,44.36363636363637,30.0,59.0,0,0
2018-01-02 13:45:00,38.0,4.0,18717.0,5.0,24.96016725303141,44.63636363636363,31.0,58.0,0,0
2018-01-02 14:00:00,37.0,3.0,18385.0,3.0,24.914882537902304,44.54545454545455,30.0,59.0,0,0
2018-01-02 14:15:00,36.0,,,,24.97029233675806,44.45454545454545,30.0,59.0,0,0
2018-01-02 14:30:00,37.0,,,,24.97173877729044,44.72727272727273,30.0,59.0,0,0
2018-01-02 14:45:00,39.0,2.0,18035.0,2.0,24.97452039369886,44.81818181818182,30.0,59.0,0,0
2018-01-02 15:00:00,40.0,2.0,17683.0,7.0,24.92261543151772,44.63636363636363,30.0,59.0,0,0
2018-01-02 15:15:00,39.0,5.0,17547.0,0.0,24.978692818311487,44.63636363636363,31.0,59.0,0,0
2018-01-02 15:30:00,42.0,,,,24.97798349387905,44.63636363636363,30.0,59.0,0,0
2018-01-02 15:45:00,40.0,9.0,17105.0,4.0,25.036453103312073,44.45454545454545,30.0,59.0,0,0
2018-01-02 16:00:00,39.0,2.0,16694.0,6.0,24.92513275271695,44.81818181818182,31.0,59.0,0,0
2018-01-02 16:15:00,36.0,5.0,16465.0,2.0,24.92596723810372,44.54545454545455,30.0,59.0,0,0
2018-01-02 16:30:00,39.0,,,,24.974200493459023,44.81818181818182,31.0,59.0,0,0
2018-01-02 16:45:00,38.0,5.0,16048.0,3.0,24.92146101701516,44.72727272727273,31.0,59.0,0,0
2018-01-02 17:00:00,36.0,3.0,15599.0,3.0,24.922518031838397,44.63636363636363,30.0,59.0,0,0
2018-01-02 17:15:00,32.0,0.0,15360.0,0.0,24.92396447317547,44.81818181818182,31.0,59.0,0,0
2018-01-02 17:30:00,33.0,,,,24.97798349387905,44.63636363636363,31.0,59.0,0,0
2018-01-02 17:45:00,31.0,6.0,14823.0,2.0,24.97698211141493,44.54545454545455,30.0,59.0,0,0
2018-01-02 18:00:00,33.0,3.0,14294.0,5.0,24.92602287046284,44.63636363636363,30.0,59.0,0,0
2018-01-02 18:15:00,24.0,3.0,14134.0,2.0,24.92841506190491,44.63636363636363,31.0,59.0,0,0
2018-01-02 18:30:00,22.0,,,,25.009972100371904,44.72727272727273,30.0,59.0,0,0
2018-01-02 18:45:00,24.0,6.0,13780.0,3.0,24.95879032998333,44.81818181818182,30.0,59.0,0,0
2018-01-02 19:00:00,30.0,2.0,13538.0,1.0,24.98105717118197,44.72727272727273,31.0,59.0,0,0
2018-01-02 19:15:00,31.0,4.0,13415.0,4.0,24.997858152982396,44.72727272727273,30.0,59.0,0,0
2018-01-02 19:30:00,33.0,,,,25.05465882324143,44.54545454545455,30.0,59.0,0,0
2018-01-02 19:45:00,18.0,4.0,13255.0,3.0,25.07663361731814,44.36363636363637,30.0,59.0,0,0
2018-01-02 20:00:00,19.0,7.0,13149.0,4.0,25.027232054938086,44.72727272727273,30.0,59.0,0,0
2018-01-02 20:15:00,11.0,4.0,13099.0,4.0,25.0311819546329,44.36363636363637,31.0,58.0,0,0
2018-01-02 20:30:00,15.0,,,,25.089540331813826,44.45454545454545,30.0,58.0,0,0
2018-01-02 20:45:00,12.0,2.0,13026.0,2.0,25.04203027069609,44.54545454545455,31.0,58.0,0,0
2018-01-02 21:00:00,12.0,4.0,12973.0,3.0,25.04837236316379,44.27272727272727,30.0,58.0,0,0
2018-01-02 21:15:00,12.0,3.0,12937.0,2.0,25.050208232036024,44.54545454545455,31.0,58.0,0,0
2018-01-02 21:30:00,15.0,,,,25.103670958891,44.45454545454545,31.0,58.0,0,0
2018-01-02 21:45:00,12.0,4.0,12903.0,2.0,25.108677873997088,44.45454545454545,31.0,58.0,0,0
2018-01-02 22:00:00,12.0,3.0,12905.0,0.0,25.05577147104279,44.54545454545455,31.0,58.0,0,0
2018-01-02 22:15:00,14.0,1.0,12870.0,1.0,25.05656426406929,44.45454545454545,31.0,58.0,0,0
2018-01-02 22:30:00,27.0,,,,25.165215852933283,44.09090909090909,30.0,58.0,0,0
2018-01-02 22:45:00,21.0,5.0,12858.0,1.0,25.05801122338452,44.0,30.0,58.0,0,0
2018-01-02 23:00:00,29.0,4.0,12836.0,3.0,25.056731666311546,44.27272727272727,30.0,58.0,0,0
2018-01-02 23:15:00,26.0,4.0,12845.0,3.0,25.05806685630073,44.09090909090909,30.0,58.0,0,0
2018-01-02 23:30:00,20.0,,,,25.10741325298457,44.09090909090909,31.0,58.0,0,0
2018-01-02 23:45:00,32.0,3.0,12839.0,3.0,25.10863717714132,44.0,30.0,58.0,0,0
2018-01-03 00:00:00,29.0,4.0,12784.0,1.0,25.05272609634397,44.18181818181818,30.0,58.0,0,0
2018-01-03 00:15:00,31.0,3.0,12843.0,2.0,25.053616223003434,44.18181818181818,30.0,58.0,0,0
2018-01-03 00:30:00,30.0,2.0,12926.0,3.0,25.10858154422511,44.18181818181818,30.0,58.0,0,0
2018-01-03 00:45:00,32.0,,,,25.05055641261153,43.81818181818182,30.0,58.0,0,0
2018-01-03 01:00:00,32.0,3.0,13054.0,5.0,25.044603690576395,44.0,30.0,58.0,0,0
2018-01-03 01:15:00,32.0,3.0,13135.0,4.0,25.042545272676392,43.63636363636363,30.0,58.0,0,0
2018-01-03 01:30:00,15.0,9.0,13359.0,1.0,25.094840213919692,43.90909090909091,30.0,58.0,0,0
2018-01-03 01:45:00,30.0,,,,25.03365793303573,44.0,30.0,58.0,0,0
2018-01-03 02:00:00,38.0,4.0,13660.0,2.0,25.031543881043405,43.90909090909091,30.0,58.0,0,0
2018-01-03 02:15:00,20.0,2.0,13866.0,1.0,25.031543881043405,43.72727272727273,30.0,58.0,0,0
2018-01-03 02:30:00,20.0,,,,25.085563472742084,43.81818181818182,29.0,58.0,0,0
2018-01-03 02:45:00,27.0,3.0,14276.0,3.0,25.084784611481748,43.63636363636363,29.0,58.0,0,0
2018-01-03 03:00:00,35.0,2.0,14679.0,4.0,25.023032040126928,44.0,30.0,58.0,0,0
2018-01-03 03:15:00,35.0,3.0,14814.0,1.0,25.009068170388137,43.90909090909091,30.0,58.0,0,0
2018-01-03 03:30:00,39.0,,,,25.05552168127217,44.09090909090909,30.0,58.0,0,0
2018-01-03 03:45:00,41.0,2.0,15570.0,2.0,25.0456746496237,44.81818181818182,30.0,59.0,0,0
2018-01-03 04:00:00,42.0,3.0,16482.0,3.0,24.987760751623373,45.09090909090909,31.0,59.0,0,0
2018-01-03 04:15:00,40.0,2.0,16983.0,1.0,24.99176632381936,45.09090909090909,31.0,59.0,0,0
2018-01-03 04:30:00,44.0,,,,25.04591111519085,45.63636363636363,31.0,60.0,0,0
2018-01-03 04:45:00,40.0,4.0,18508.0,5.0,25.045243519453464,45.63636363636363,31.0,60.0,0,0
2018-01-03 05:00:00,,7.0,19998.0,0.0,,0.0,0.0,0.0,0,0
2018-01-03 05:15:00,45.0,3.0,20285.0,6.0,25.16496568836075,43.72727272727273,29.0,58.0,0,0
2018-01-03 05:30:00,46.0,,,,25.14221180031099,42.36363636363637,28.0,57.0,0,0
2018-01-03 05:45:00,49.0,2.0,20985.0,4.0,25.138206225886588,42.27272727272727,28.0,56.0,0,0
2018-01-03 06:00:00,47.0,2.0,21203.0,3.0,25.07617545528639,42.36363636363637,29.0,56.0,0,0
2018-01-03 06:15:00,47.0,6.0,21344.0,5.0,25.13280982700925,42.27272727272727,28.0,56.0,0,0
2018-01-03 06:30:00,48.0,,,,25.164353725601448,42.27272727272727,28.0,57.0,0,0
2018-01-03 06:45:00,48.0,2.0,21544.0,8.0,25.16820640291428,42.0,28.0,56.0,0,0
2018-01-03 07:00:00,48.0,7.0,21565.0,3.0,25.11196143074748,42.0,28.0,56.0,0,0
2018-01-03 07:15:00,47.0,6.0,21544.0,5.0,25.090876520311056,41.63636363636363,27.0,56.0,0,0
2018-01-03 07:30:00,42.0,,,,25.14244831971623,41.81818181818182,28.0,56.0,0,0
2018-01-03 07:45:00,41.0,5.0,21632.0,4.0,25.162309303953172,41.63636363636363,27.0,56.0,0,0
2018-01-03 08:00:00,46.0,6.0,21610.0,3.0,25.104951671605026,41.81818181818182,28.0,56.0,0,0
2018-01-03 08:15:00,47.0,,,,25.098832040607643,41.45454545454545,27.0,55.0,0,0
2018-01-03 08:30:00,44.0,,,,25.147677822568532,41.0,27.0,55.0,0,0
2018-01-03 08:45:00,49.0,8.0,21504.0,4.0,25.131822414984413,41.45454545454545,27.0,56.0,0,0
2018-01-03 09:00:00,48.0,2.0,21426.0,1.0,25.073477337602984,41.54545454545455,27.0,56.0,0,0
2018-01-03 09:15:00,46.0,,,,25.074311833203243,41.36363636363637,27.0,56.0,0,0
2018-01-03 09:30:00,44.0,,,,25.128498414180196,41.54545454545455,28.0,56.0,0,0
2018-01-03 09:45:00,41.0,3.0,21463.0,6.0,25.07486816360342,41.45454545454545,27.0,56.0,0,0
2018-01-03 10:00:00,45.0,,,,25.06958302480177,41.81818181818182,28.0,56.0,0,0
2018-01-03 10:15:00,40.0,8.0,21413.0,1.0,25.06557744592051,42.09090909090909,28.0,56.0,0,0
2018-01-03 10:30:00,38.0,,,,25.162100770350705,42.0,27.0,56.0,0,0
2018-01-03 10:45:00,38.0,,,,25.05038962599577,42.27272727272727,28.0,57.0,0,0
2018-01-03 11:00:00,39.0,2.0,21450.0,0.0,25.05100158943595,42.72727272727273,29.0,57.0,0,0
2018-01-03 11:15:00,38.0,,,,25.07086258472217,42.54545454545455,28.0,57.0,0,0
2018-01-03 11:30:00,41.0,,,,25.18140543523674,42.27272727272727,28.0,56.0,0,0
2018-01-03 11:45:00,38.0,6.0,21018.0,3.0,25.181363811354927,42.27272727272727,28.0,57.0,0,0
2018-01-03 12:00:00,43.0,1.0,20499.0,4.0,25.16762244282589,42.27272727272727,28.0,57.0,0,0
2018-01-03 12:15:00,41.0,,,,25.020584236258074,42.36363636363637,29.0,57.0,0,0
2018-01-03 12:30:00,42.0,,,,25.137025473497282,43.54545454545455,30.0,58.0,0,0
2018-01-03 12:45:00,43.0,2.0,19638.0,0.0,24.9542692086014,44.27272727272727,30.0,58.0,0,0
2018-01-03 13:00:00,44.0,5.0,19132.0,2.0,24.890860790831585,44.54545454545455,30.0,59.0,0,0
2018-01-03 13:15:00,43.0,5.0,18975.0,3.0,24.89937273119237,44.36363636363637,30.0,59.0,0,0
2018-01-03 13:30:00,47.0,,,,25.01844254770862,44.54545454545455,30.0,59.0,0,0
2018-01-03 13:45:00,44.0,6.0,18710.0,2.0,24.96859481694868,44.54545454545455,30.0,59.0,0,0
2018-01-03 14:00:00,43.0,6.0,18462.0,1.0,24.922029470245466,44.27272727272727,30.0,59.0,0,0
2018-01-03 14:15:00,40.0,1.0,18364.0,4.0,24.932488592324557,44.63636363636363,31.0,59.0,0,0
2018-01-03 14:30:00,42.0,11.0,18059.0,3.0,24.988678556685663,44.63636363636363,30.0,59.0,0,0
2018-01-03 14:45:00,42.0,,,,24.93221042418417,45.09090909090909,31.0,59.0,0,0
2018-01-03 15:00:00,41.0,1.0,17766.0,2.0,24.927926634821983,45.09090909090909,31.0,59.0,0,0
2018-01-03 15:15:00,32.0,2.0,17534.0,4.0,24.92920620826782,45.36363636363637,31.0,59.0,0,0
2018-01-03 15:30:00,35.0,,,,24.984005331926927,45.09090909090909,31.0,59.0,0,0
2018-01-03 15:45:00,38.0,4.0,17106.0,2.0,24.98311519387763,44.90909090909091,31.0,59.0,0,0
2018-01-03 16:00:00,32.0,8.0,16668.0,4.0,24.925659523119396,45.27272727272727,31.0,59.0,0,0
2018-01-03 16:15:00,22.0,6.0,16469.0,3.0,24.924880651892966,45.18181818181818,31.0,60.0,0,0
2018-01-03 16:30:00,28.0,,,,24.983184726557784,44.90909090909091,31.0,59.0,0,0
2018-01-03 16:45:00,25.0,7.0,16076.0,2.0,24.9864114787816,45.18181818181818,31.0,59.0,0,0
